State	Year	Assault	Vehicular	Larceny	Rape	Robbery	Burglary	Murder	Property	Population
Virginia	1984	8958	10337.0	138808	1503	102.3	47436	434	196581	5636000
Virginia	1985	9137	11224.0	142800	1551	100.2	44797	405	198821	5706000
Virginia	1986	9646	12702.0	145935	1533	105.7	47021	411	205658	5787000
Virginia	1987	9196	15022.0	153690	1537	105.8	47642	437	216354	5904000
Virginia	1988	9102	18084.0	165343	1622	112.5	49069	468	232496	5996000
Virginia	1989	10445	18956.0	172645	1638	106.5	46156	480	237757	6098000
Virginia	1990	11608	20263.0	187564	1915	123.3	45236	545	253063	6187358
Virginia	1991	12346	21284.0	195652	1879	137.6	49224	583	266160	6286000
Virginia	1992	12548	19488.0	185506	2008	137.8	45217	564	250211	6377000
Virginia	1993	12322	18533.0	181104	2083	142.0	43338	539	242975	6491000
Virginia	1994	12294	18289.0	181619	1868	132.8	41855	571	241763	6552000
Virginia	1995	12901	19363.0	181333	1799	131.7	39388	503	240084	6618000
Virginia	1996	12318	18608.0	184237	1783	122.6	39255	500	242100	6675000
Virginia	1997	12558	18892.0	180406	1819	124.5	38475	488	237773	6734000
Virginia	1998	12712	18355.0	170012	1810	105.6	38094	422	226461	6791000
Virginia	1999	12567	17953.0	159896	1720	101.1	32411	392	210260	6872912
Virginia	2000	11631	17813.0	146158	1616	88.9	30434	401	194405	7078515
Virginia	2001	11945	18842.0	157060	1770	95.3	31604	364	207506	7196750
Virginia	2002	12068	18478.0	157548	1839	95.5	31757	388	207783	7287829
Virginia	2003	11554	17977.0	153367	1807	91.1	29105	416	200449	7365284
Virginia	2004	11503	17455.0	154154	1816	92.2	28759	390	200368	7481332
Virginia	2005	11718	15991.0	154584	1763	99.1	29829	458	200404	7564327
Virginia	2006	11672	14799.0	143292	1829	101.8	32166	403	190257	7642884
Virginia	2007	11131	14101.0	145634	1793	99.8	32028	415	191763	7712091
Virginia	2008	10397	13347.0	151191	1794	96.2	32188	370	196726	7769089
Virginia	2009	9911	11690.0	150374	1572	80.5	31956	370	194020	7882590
Virginia	2010	9550	10609.0	145990	1580	70.8	30804	376	187403	8023953
Virginia	2011	8694	9770.0	142476	1591	66.9	30656	304	182902	8104384
Virginia	2012	9092	9076.0	138398	1452	57.5	29511	314	176985	8185867
Washington	1960	503	4507.0	43657	166	31.1	13908	61	62072	2853214
Washington	1961	542	4921.0	44450	180	31.1	13694	63	63065	2902000
Washington	1962	738	5331.0	48212	189	30.3	14695	74	68238	3006000
Washington	1963	848	5427.0	49490	196	30.0	16134	76	71051	3050000
Washington	1964	1610	5751.0	55011	229	28.5	17914	72	78676	2984000
Washington	1965	1805	5725.0	54290	304	30.3	18271	67	78286	2990000
Washington	1966	2158	7163.0	61563	346	36.7	19958	75	88684	2980000
Washington	1967	2585	8691.0	76049	387	54.6	25859	96	110599	3087000
Washington	1968	3068	9733.0	79790	561	98.4	33399	118	122922	3276000
Washington	1969	3615	12951.0	92411	660	113.0	44106	124	149468	3402000
Washington	1970	3624	12335.0	97279	613	93.5	49244	120	158858	3409169
Washington	1971	4194	11874.0	100447	612	93.3	48038	130	160359	3449000
Washington	1972	4716	11406.0	94336	749	87.6	47563	146	153305	3443000
Washington	1973	4973	12884.0	99522	897	96.3	52819	137	165225	3429000
Washington	1974	6834	14096.0	121132	1008	115.5	61611	179	196839	3476000
Washington	1975	8094	13658.0	129060	1160	124.0	61065	202	203783	3544000
Washington	1976	8327	12596.0	123324	1238	119.5	59324	154	195244	3612000
Washington	1977	8222	13181.0	123894	1447	106.2	58732	159	195807	3658000
Washington	1978	8846	14903.0	133931	1556	125.0	66672	175	215506	3774000
Washington	1979	10317	17057.0	152204	1821	120.7	70024	187	239285	3926000
Washington	1980	11146	16272.0	172468	2169	135.1	76598	225	265338	4113331
Washington	1981	11036	13445.0	171994	2115	130.0	79696	213	265135	4212000
Washington	1982	10116	11919.0	166188	1947	117.9	71322	185	249429	4245000
Washington	1983	9318	10878.0	163953	1923	105.4	70526	212	245357	4300000
Washington	1984	10051	10761.0	162905	2176	120.6	74021	202	247687	4349000
Washington	1985	10285	12739.0	176501	2420	132.0	79859	231	269099	4409000
Washington	1986	10869	14037.0	190420	2382	135.1	83078	223	287535	4463000
Washington	1987	10902	17932.0	194131	2370	141.4	86428	256	298491	4538000
Washington	1988	11930	19996.0	201301	2611	145.9	85711	264	307008	4619000
Washington	1989	12641	21787.0	196122	2938	140.1	73563	209	291472	4761000
Washington	1990	14731	21759.0	195221	3115	130.0	61460	238	278440	4866692
Washington	1991	15181	22305.0	205814	3529	145.5	61996	211	290115	5018000
Washington	1992	16321	24214.0	207755	3697	139.8	57612	258	289581	5136000
Washington	1993	16181	23969.0	205701	3384	137.1	56083	271	285753	5255000
Washington	1994	16329	26743.0	212198	3230	139.7	55793	294	294734	5343000
Washington	1995	15602	30087.0	224861	3214	132.7	59265	275	314213	5431000
Washington	1996	14187	28893.0	215706	2828	119.0	58512	255	303111	5533000
Washington	1997	14864	31855.0	213823	2885	120.0	62064	244	307742	5610000
Washington	1998	14839	35200.0	213773	2740	115.6	60446	224	309419	5689000
Washington	1999	13026	33807.0	192334	2711	100.9	54652	171	280793	5756361
Washington	2000	13043	35018.0	190650	2737	98.6	53476	196	279144	5894121
Washington	2001	12545	39077.0	195133	2600	99.0	53024	179	287234	5993390
Washington	2002	12249	40493.0	193526	2734	95.5	54948	184	288967	6067060
Washington	2003	12509	40618.0	192653	2863	93.3	58271	182	291542	6131298
Washington	2004	12417	43233.0	196972	2857	94.5	60632	190	300837	6207046
Washington	2005	12941	49287.0	198031	2811	92.0	60343	205	307661	6291899
Washington	2006	12934	46434.0	183179	2748	100.4	58843	197	288456	6395798
Washington	2007	12862	38120.0	170782	2653	94.0	52874	174	261776	6468424
Washington	2008	12623	29134.0	167013	2653	98.0	53136	193	249283	6549224
Washington	2009	12928	23747.0	168421	2583	100.7	53047	190	245215	6664195
Washington	2010	12476	25744.0	168490	2579	87.9	55192	154	249426	6742950
Washington	2011	12042	24820.0	162828	2320	82.5	56561	163	244209	6823267
Washington	2012	12242	26402.0	165206	2193	83.3	60725	206	252333	6897012
West Virginia	1960	803	1292.0	6558	78	12.8	4358	81	12208	1860421
West Virginia	1961	788	1263.0	5426	81	11.7	4396	82	11085	1850000
West Virginia	1962	732	1264.0	6996	75	15.4	3837	66	12097	1773000
West Virginia	1963	756	1316.0	7164	74	14.6	4023	95	12503	1778000
West Virginia	1964	900	1410.0	7375	89	16.9	4818	67	13603	1797000
West Virginia	1965	1003	1258.0	7577	77	14.4	4600	72	13435	1812000
West Virginia	1966	1104	1391.0	9146	91	19.1	4651	76	15188	1794000
West Virginia	1967	1229	1571.0	9745	85	19.3	5365	83	16681	1798000
West Virginia	1968	1321	1660.0	11096	79	25.5	6313	99	19069	1805000
West Virginia	1969	1224	1554.0	10906	93	19.1	5870	102	18330	1819000
West Virginia	1970	1457	1612.0	13497	116	27.3	6777	109	21886	1744237
West Virginia	1971	1491	1942.0	13507	87	35.4	6792	113	22241	1752000
West Virginia	1972	1482	1953.0	13976	146	31.6	7356	109	23285	1781000
West Virginia	1973	1449	1922.0	14799	166	27.9	7459	103	24180	1794000
West Virginia	1974	1542	2272.0	17074	179	35.2	9883	108	29229	1791000
West Virginia	1975	1794	2279.0	22154	168	45.5	10656	133	35089	1803000
West Virginia	1976	1759	2475.0	26568	188	38.0	10437	122	39480	1821000
West Virginia	1977	1690	3035.0	24942	246	42.2	11106	112	39083	1859000
West Virginia	1978	1858	3269.0	23776	273	46.3	12059	127	39104	1860000
West Virginia	1979	1912	3799.0	24755	291	43.9	11959	128	40513	1878000
West Virginia	1980	2167	3855.0	27606	306	48.5	14258	138	45719	1930787
West Virginia	1981	2024	3675.0	28884	289	50.2	15122	118	47681	1951000
West Virginia	1982	2031	3567.0	27962	302	49.8	13985	102	45514	1948000
West Virginia	1983	2147	3569.0	27134	263	44.2	13455	96	44158	1965000
West Virginia	1984	2148	3368.0	26296	305	38.1	12649	86	42313	1952000
West Virginia	1985	2054	3238.0	25191	359	37.6	11972	73	40401	1936000
West Virginia	1986	1893	3247.0	26055	362	41.0	11999	114	41301	1919000
West Virginia	1987	1493	3067.0	24436	429	31.2	11450	92	38953	1897000
West Virginia	1988	1386	3046.0	25147	353	34.2	11510	93	39703	1884000
West Virginia	1989	1463	2911.0	26608	347	42.7	11635	121	41154	1857000
West Virginia	1990	1831	2760.0	27310	423	37.9	11785	102	41855	1793477
West Virginia	1991	2135	3150.0	29369	415	43.3	12009	111	44528	1801000
West Virginia	1992	2537	2968.0	29200	393	43.5	11287	115	43455	1812000
West Virginia	1993	2520	2940.0	28456	365	43.0	10904	126	42300	1820000
West Virginia	1994	2690	3274.0	28189	370	42.4	10673	99	42136	1822000
West Virginia	1995	2584	3040.0	27724	388	42.7	10329	89	41093	1828000
West Virginia	1996	2672	3231.0	28300	358	40.4	9979	69	41510	1826000
West Virginia	1997	2759	3287.0	26934	355	43.1	10647	75	40868	1816000
West Virginia	1998	3410	3390.0	27127	339	37.3	11110	78	41627	1811000
West Virginia	1999	5259	3762.0	28760	337	36.6	10303	79	42825	1806928
West Virginia	2000	4597	3315.0	28139	331	41.4	9890	46	41344	1808344
West Virginia	2001	3968	3216.0	28268	320	39.3	9601	40	41085	1800975
West Virginia	2002	3179	3898.0	27524	328	36.4	9677	57	41099	1804884
West Virginia	2003	3542	3463.0	28409	311	38.7	10498	73	42370	1811440
West Virginia	2004	3922	3766.0	31566	346	42.7	10994	68	46326	1812548
West Virginia	2005	3735	3820.0	32603	335	45.0	11334	82	47757	1814083
West Virginia	2006	3776	4057.0	32305	404	46.9	11579	80	47941	1818470
West Virginia	2007	3716	3477.0	31321	388	46.7	10822	65	45620	1812035
West Virginia	2008	3654	3164.0	31967	389	49.4	10840	67	45971	1814468
West Virginia	2009	4086	2757.0	31453	470	50.2	12005	84	46215	1819777
West Virginia	2010	4390	2419.0	28104	362	41.8	10778	58	41301	1854368
West Virginia	2011	4236	2108.0	26656	372	43.2	10245	87	39009	1854908
West Virginia	2012	4538	2209.0	30378	421	45.2	11291	72	43878	1855413
Wisconsin	1960	775	4127.0	32035	109	8.3	7847	50	44009	3951777
Wisconsin	1961	743	3451.0	34197	101	9.0	9021	63	46669	4022000
Wisconsin	1962	691	4240.0	34041	98	8.5	8757	37	47038	4092000
Wisconsin	1963	734	4887.0	38919	115	9.7	9584	70	53390	4061000
Wisconsin	1964	1127	5867.0	45756	124	11.0	11725	60	63348	4107000
Wisconsin	1965	1223	6362.0	45701	149	11.5	11871	64	63934	4144000
Wisconsin	1966	1216	7973.0	54736	151	12.9	14346	80	77055	4161000
Wisconsin	1967	1503	8991.0	62703	194	28.0	18862	80	90556	4189000
Wisconsin	1968	1652	8597.0	67312	262	33.1	21225	92	97134	4213000
Wisconsin	1969	1823	9478.0	71330	305	28.3	21101	87	101909	4233000
Wisconsin	1970	1946	9614.0	82178	296	33.1	23792	88	115584	4417933
Wisconsin	1971	2079	10771.0	91837	341	31.5	28172	126	130780	4476000
Wisconsin	1972	2195	10520.0	89642	376	36.7	28862	126	129024	4520000
Wisconsin	1973	2436	10458.0	96953	492	48.7	32467	119	139878	4569000
Wisconsin	1974	2734	11236.0	110395	514	66.3	38212	138	159843	4566000
Wisconsin	1975	2971	11054.0	122794	490	73.4	42317	150	176165	4607000
Wisconsin	1976	2929	10271.0	124275	542	59.3	38891	140	173437	4609000
Wisconsin	1977	2961	10267.0	121588	600	52.2	39390	130	171245	4651000
Wisconsin	1978	3053	10736.0	125037	677	49.9	39599	118	175372	4679000
Wisconsin	1979	4064	12587.0	141880	758	60.5	44806	160	199273	4720000
Wisconsin	1980	4403	11479.0	154070	697	70.7	50524	136	216073	4680917
Wisconsin	1981	4749	10292.0	155892	745	68.6	50813	161	216997	4739000
Wisconsin	1982	4856	8706.0	147177	680	71.2	46564	148	202447	4765000
Wisconsin	1983	4663	9704.0	141434	861	71.9	41980	131	193118	4751000
Wisconsin	1984	5293	11203.0	138526	790	66.4	39755	117	189484	4766000
Wisconsin	1985	5519	10582.0	133349	875	70.2	37987	135	181918	4775000
Wisconsin	1986	7746	12145.0	134083	961	72.8	37464	149	183692	4785000
Wisconsin	1987	7700	11851.0	136058	954	66.4	40502	168	188411	4807000
Wisconsin	1988	6047	13076.0	134046	965	67.1	35423	144	182545	4858000
Wisconsin	1989	6006	16146.0	140040	993	75.2	35683	176	191869	4867000
Wisconsin	1990	6196	20373.0	144924	1013	112.7	36755	225	202052	4891769
Wisconsin	1991	6330	21624.0	148695	1259	119.0	37241	239	207560	4955000
Wisconsin	1992	6276	21605.0	146198	1315	119.8	34645	218	202448	5007000
Wisconsin	1993	6116	18375.0	139148	1269	113.4	33400	222	190923	5038000
Wisconsin	1994	6590	18321.0	135559	1192	112.9	32824	227	186704	5082000
Wisconsin	1995	7602	18626.0	134623	1194	105.1	31416	219	184665	5123000
Wisconsin	1996	6767	17846.0	135941	1086	96.6	30356	204	184143	5160000
Wisconsin	1997	7521	15640.0	131002	1048	100.9	29503	205	176145	5170000
Wisconsin	1998	7308	14210.0	128134	1037	85.6	29740	190	172084	5224000
Wisconsin	1999	7225	13819.0	120702	1055	84.7	25633	179	160154	5250446
Wisconsin	2000	6829	14636.0	119605	1165	84.6	25183	169	159424	5363675
Wisconsin	2001	6708	14722.0	125275	1142	82.2	26927	192	166924	5405947
Wisconsin	2002	6134	13458.0	123365	1237	86.6	27926	154	164749	5439692
Wisconsin	2003	6322	12363.0	118775	1202	80.3	26546	183	157684	5474290
Wisconsin	2004	6191	11374.0	111482	1136	73.9	23854	154	146710	5503533
Wisconsin	2005	7471	12577.0	110531	1135	82.4	24448	206	147556	5527644
Wisconsin	2006	8937	14028.0	115682	1233	100.1	27038	165	156748	5556506
Wisconsin	2007	9438	13458.0	117957	1227	97.8	27890	185	159305	5601640
Wisconsin	2008	9070	11541.0	116456	1128	91.7	27459	146	155456	5627967
Wisconsin	2009	8482	8932.0	111947	1118	86.7	26813	146	147692	5654774
Wisconsin	2010	8305	8152.0	107993	1191	79.3	26636	155	142781	5691659
Wisconsin	2011	8340	8273.0	104472	1190	80.6	27167	138	139912	5709843
Wisconsin	2012	10050	8216.0	104352	1219	80.7	27945	173	140513	5726398
Wyoming	1960	147	379.0	4620	23	53.3	990	16	5989	330066
Wyoming	1961	144	385.0	4747	12	35.8	1226	11	6358	338000
Wyoming	1962	65	496.0	4177	28	14.0	1038	12	5711	365000
Wyoming	1963	108	461.0	4457	21	21.4	1163	12	6081	337000
Wyoming	1964	185	409.0	4562	35	13.4	1301	19	6272	343000
Wyoming	1965	147	463.0	4752	39	17.9	1235	10	6450	340000
Wyoming	1966	148	496.0	5257	40	21.0	1263	16	7016	329000
Wyoming	1967	213	551.0	5159	23	13.7	1594	15	7304	315000
Wyoming	1968	191	431.0	5606	28	12.4	1717	20	7754	315000
Wyoming	1969	165	567.0	5984	37	15.9	1808	33	8359	320000
Wyoming	1970	243	547.0	6810	41	22.0	2147	19	9504	332416
Wyoming	1971	399	618.0	6433	47	20.0	1993	18	9044	340000
Wyoming	1972	332	703.0	7190	48	33.9	2057	14	9950	345000
Wyoming	1973	568	757.0	8058	55	32.9	2470	24	11285	353000
Wyoming	1974	293	770.0	8846	55	42.6	2970	18	12586	359000
Wyoming	1975	477	1038.0	10512	64	49.5	3229	38	14779	374000
Wyoming	1976	613	944.0	10726	97	29.2	2982	27	14652	390000
Wyoming	1977	706	1145.0	11255	89	39.7	3295	22	15695	406000
Wyoming	1978	855	1452.0	12871	100	48.1	3545	30	17868	424000
Wyoming	1979	1224	1635.0	14607	124	42.2	3887	41	20129	450000
Wyoming	1980	1470	1619.0	15686	134	44.4	4238	29	21543	468954
Wyoming	1981	1709	1433.0	16972	174	41.9	4728	27	23133	492000
Wyoming	1982	1173	1254.0	16903	136	34.3	4432	46	22589	502000
Wyoming	1983	926	854.0	14932	110	29.8	3626	30	19412	514000
Wyoming	1984	995	785.0	13518	107	23.1	3279	17	17582	511000
Wyoming	1985	1069	883.0	14732	114	20.0	3515	22	19130	509000
Wyoming	1986	1234	855.0	15606	111	22.5	4144	27	20605	507000
Wyoming	1987	1125	679.0	14171	154	20.0	3516	10	18366	490000
Wyoming	1988	1283	671.0	13432	113	15.1	3103	12	17206	471000
Wyoming	1989	991	652.0	13593	134	17.1	3001	21	17246	475000
Wyoming	1990	1139	676.0	14194	134	15.9	2862	22	17732	453588
Wyoming	1991	1214	711.0	14867	119	17.2	3184	15	18762	460000
Wyoming	1992	1225	701.0	16003	163	18.0	3127	17	19831	466000
Wyoming	1993	1087	728.0	14470	161	17.2	3023	16	18221	470000
Wyoming	1994	1042	771.0	15254	160	16.6	3097	16	19122	476000
Wyoming	1995	959	805.0	15774	165	17.9	2938	10	19517	480000
Wyoming	1996	947	669.0	15408	140	20.4	3184	16	19261	481000
Wyoming	1997	986	647.0	15198	137	17.7	2998	17	18843	480000
Wyoming	1998	957	669.0	13759	133	16.2	2696	23	17124	481000
Wyoming	1999	893	596.0	12523	137	15.4	2349	11	15468	479602
Wyoming	2000	1074	573.0	12318	160	14.2	2078	12	14969	493782
Wyoming	2001	1026	696.0	12943	153	17.0	2481	9	16120	493754
Wyoming	2002	1108	743.0	13303	148	18.6	2448	15	16494	498830
Wyoming	2003	1080	798.0	13239	136	16.7	2611	14	16648	502111
Wyoming	2004	973	799.0	13352	112	13.2	2738	11	16889	505887
Wyoming	2005	958	739.0	12905	122	15.3	2426	14	16070	508798
Wyoming	2006	1071	804.0	12255	151	14.0	2322	13	15381	515004
Wyoming	2007	1067	813.0	11875	172	16.1	2365	21	15053	522830
Wyoming	2008	1046	733.0	11584	185	16.3	2198	12	14515	532668
Wyoming	2009	935	757.0	11310	172	14.3	2176	11	14243	544270
Wyoming	2010	870	592.0	11126	162	13.6	2151	8	13869	564554
Wyoming	2011	1010	521.0	10493	146	12.5	1864	18	12878	567356
Wyoming	2012	932	584.0	10513	154	10.6	2125	14	13222	576412
United States-Total	1960	154320	328200.0	1855400	17190	60.1	912100	9110	3095700	179323175
United States-Total	1961	156760	336000.0	1913000	17220	58.3	949600	8740	3198600	182992000
United States-Total	1962	164570	366800.0	2089600	17550	59.7	994300	8530	3450700	185771000
United States-Total	1963	174210	408300.0	2297800	17650	61.8	1086400	8640	3792500	188483000
United States-Total	1964	203050	472800.0	2514400	21420	68.2	1213200	9360	4200400	191141000
United States-Total	1965	215330	496900.0	2572600	23410	71.7	1282500	9960	4352000	193526000
United States-Total	1966	235330	561200.0	2822000	25820	80.8	1410100	11040	4793300	195576000
United States-Total	1967	257160	659800.0	3111600	27620	102.8	1632100	12240	5403500	197457000
United States-Total	1968	286700	783600.0	3482700	31670	131.8	1858900	13800	6125200	199399000
United States-Total	1969	311090	878500.0	3888600	37170	148.4	1981900	14760	6749000	201385000
United States-Total	1970	334970	928400.0	4225800	37990	172.1	2205000	16000	7359200	203235298
United States-Total	1971	368760	948200.0	4424200	42260	188.0	2399300	17780	7771700	206212000
United States-Total	1972	393090	887200.0	4151200	46850	180.7	2375500	18670	7413900	208230000
United States-Total	1973	420650	928800.0	4347900	51400	183.1	2565500	19640	7842200	209851000
United States-Total	1974	456210	977100.0	5262500	55400	209.3	3039200	20710	9278700	211392000
United States-Total	1975	492620	1009600.0	5977700	56090	220.8	3265300	20510	10252700	213124000
United States-Total	1976	500530	966000.0	6270800	57080	199.3	3108700	18780	10345500	214659000
United States-Total	1977	534350	977700.0	5905700	63500	190.7	3071500	19120	9955000	216332000
United States-Total	1978	571460	1004100.0	5991000	67610	195.8	3128300	19560	10123400	218059000
United States-Total	1979	629480	1112800.0	6601000	76390	218.4	3327700	21460	11041500	220099000
United States-Total	1980	672650	1131700.0	7136900	82990	251.1	3795200	23040	12063700	225349264
United States-Total	1981	663900	1087800.0	7194400	82500	258.4	3779700	22520	12061900	229465714
United States-Total	1982	669480	1062400.0	7142500	78770	238.8	3447100	21010	11652000	231664458
United States-Total	1983	653294	1007933.0	6712759	78918	216.7	3129851	19308	10850543	233791994
United States-Total	1984	685349	1032165.0	6591874	84233	205.7	2984434	18692	10608473	235824902
United States-Total	1985	723246	1102862.0	6926380	87671	209.3	3073348	18976	11102590	237923795
United States-Total	1986	834322	1224137.0	7257153	91459	226.0	3241410	20613	11722700	240132887
United States-Total	1987	855088	1288674.0	7499851	91111	213.7	3236184	20096	12024709	242288918
United States-Total	1988	910092	1432916.0	7705872	92486	222.1	3218077	20675	12356865	244498982
United States-Total	1989	951707	1564800.0	7872442	94504	234.3	3168170	21500	12605412	246819230
United States-Total	1990	1054863	1635907.0	7945670	102555	256.3	3073909	23438	12655486	249464396
United States-Total	1991	1092739	1661738.0	8142228	106593	272.7	3157150	24703	12961116	252153092
United States-Total	1992	1126974	1610834.0	7915199	109062	263.7	2979884	23760	12505917	255029699
United States-Total	1993	1135607	1563060.0	7820909	106014	256.0	2834808	24526	12218777	257782608
United States-Total	1994	1113179	1539287.0	7879812	102216	237.8	2712774	23326	12131873	260327021
United States-Total	1995	1099207	1472441.0	7997710	97470	220.9	2593784	21606	12063935	262803276
United States-Total	1996	1037049	1394238.0	7904685	96252	201.9	2506400	19645	11805323	265228572
United States-Total	1997	1023201	1354189.0	7743760	96153	186.2	2460526	18208	11558475	267783607
United States-Total	1998	976583	1242781.0	7376311	93144	165.5	2332735	16974	10951827	270248003
United States-Total	1999	911740	1152075.0	6955520	89411	150.1	2100739	15522	10208334	272690813
United States-Total	2000	911706	1160002.0	6971590	90178	145.0	2050992	15586	10182584	281421906
